iata,longitude,latitude,iso,name,continent,type,size,timezone,icao,city,country
BRO,-97.42333,25.90889,US,Brownsville South Padre Island Intl,NA,airport,medium,-6,KBRO,Brownsville,Estados Unidos
DHN,-85.44833,31.32,US,Dothan Rgnl,NA,airport,medium,-6,KDHN,Dothan,Estados Unidos
CRP,-97.50249,27.774813,US,Corpus Christi Intl,NA,airport,large,-6,KCRP,Corpus Cristi,Estados Unidos
SYR,-76.11223,43.113983,US,Syracuse Hancock Intl,NA,airport,large,-5,KSYR,Siracusa,Estados Unidos
MDW,-87.74087,41.788136,US,Chicago Midway Intl,NA,airport,large,-6,KMDW,Chicago,Estados Unidos
SJC,-121.92638,37.366737,US,Norman Y Mineta San Jose Intl,NA,airport,large,-8,KSJC,San Jose,Estados Unidos
DEN,-104.672844,39.84939,US,Denver Intl,NA,airport,large,-7,KDEN,Denver,Estados Unidos
PHL,-75.2433,39.87641,US,Philadelphia Intl,NA,airport,large,-5,KPHL,Filadelfia,Estados Unidos
SUX,-96.38417,42.401943,US,Sioux Gateway Col Bud Day Fld,NA,airport,large,-6,KSUX,Sioux City,Estados Unidos
MCN,-83.64865,32.70199,US,Middle Georgia Rgnl,NA,airport,medium,-5,KMCN,Macon,Estados Unidos
PMD,-118.083336,34.6275,US,Palmdale Rgnl Usaf Plt 42,NA,airport,medium,-8,KPMD,Palmdale,Estados Unidos
CMH,-82.884964,39.99818,US,Port Columbus Intl,NA,airport,large,-5,KCMH,Colón,Estados Unidos
FYV,-94.17,36.003613,US,Drake Fld,NA,airport,medium,-6,KFYV,Fayetteville,Estados Unidos
GAL,-156.94186,64.73798,US,Edward G Pitka Sr,NA,airport,medium,-9,PAGA,Galena,Estados Unidos
IAB,-97.27617,37.68114,US,Mc Connell Afb,NA,airport,medium,-6,KIAB,Wichita,Estados Unidos
TXK,-93.98917,33.45639,US,Texarkana Rgnl Webb Fld,NA,airport,medium,-6,KTXK,Texarkana,Estados Unidos
PBG,-73.48333,44.7,US,Plattsburgh Intl,NA,airport,medium,-5,KPBG,Plattsburgh,Estados Unidos
APG,-76.166664,39.5,US,Phillips Aaf,NA,airport,medium,-5,KAPG,Aberdeen,Estados Unidos
ANC,-149.99638,61.174442,US,Ted Stevens Anchorage Intl,NA,airport,large,-9,PANC,Fondeadero,Estados Unidos
GRK,-97.820915,31.061821,US,Robert Gray Aaf,NA,airport,medium,-6,KGRK,Killeen,Estados Unidos
BLI,-122.53267,48.795734,US,Bellingham Intl,NA,airport,medium,-8,KBLI,Bellingham,Estados Unidos
MOB,-88.24475,30.681086,US,Mobile Rgnl,NA,airport,large,-6,KMOB,Móvil,Estados Unidos
BKH,-159.71666,21.966667,US,Barking Sands Pmrf,NA,airport,medium,-10,PHBK,Barking Sands,Estados Unidos
RSW,-81.75433,26.542835,US,Southwest Florida Intl,NA,airport,large,-5,KRSW,Fort Myers,Estados Unidos
AKN,-156.66902,58.68274,US,King Salmon,NA,airport,medium,-9,PAKN,King Salmon,Estados Unidos
JHM,-156.67569,20.962194,US,Kapalua,NA,airport,medium,-10,PHJH,Lahania-kapalua,Estados Unidos
JFK,-73.78817,40.642334,US,John F Kennedy Intl,NA,airport,large,-5,KJFK,Nueva York,Estados Unidos
CYS,-104.816666,41.155834,US,Cheyenne Rgnl Jerry Olson Fld,NA,airport,medium,-7,KCYS,Cheyenne,Estados Unidos
CHS,-80.037155,32.884354,US,Charleston Afb Intl,NA,airport,large,-5,KCHS,Charleston,Estados Unidos
RNO,-119.775696,39.505783,US,Reno Tahoe Intl,NA,airport,large,-8,KRNO,Reno,Estados Unidos
KTN,-131.7087,55.35655,US,Ketchikan Intl,NA,airport,medium,-9,PAKT,Ketchikan,Estados Unidos
YIP,-83.53333,42.233334,US,Willow Run,NA,airport,medium,-5,KYIP,Detroit,Estados Unidos
BHM,-86.75219,33.560833,US,Birmingham Intl,NA,airport,large,-6,KBHM,Birmingham,Estados Unidos
NEL,-74.316666,40.016666,US,Lakehurst Naes,NA,airport,medium,-5,KNEL,Lakehurst,Estados Unidos
SYA,174.08945,52.7175,US,Eareckson As,NA,airport,medium,-10,PASY,Shemya,Estados Unidos
MOD,-120.95528,37.626945,US,Modesto City Co Harry Sham,NA,airport,medium,-8,KMOD,Modesto,Estados Unidos
SMF,-121.5937,38.692284,US,Sacramento Intl,NA,airport,large,-8,KSMF,Sacramento,Estados Unidos
COS,-104.70056,38.79713,US,City Of Colorado Springs Muni,NA,airport,large,-7,KCOS,Colorado Springs,Estados Unidos
BUF,-78.731804,42.933826,US,Buffalo Niagara Intl,NA,airport,large,-5,KBUF,Búfalo,Estados Unidos
PAE,-122.28445,47.90972,US,Snohomish Co,NA,airport,medium,-8,KPAE,Everett,Estados Unidos
CDC,-113.09611,37.7025,US,Cedar City Rgnl,NA,airport,medium,-7,KCDC,Cedar City,Estados Unidos
BDL,-72.6847,41.92953,US,Bradley Intl,NA,airport,large,-5,KBDL,Windsor Locks,Estados Unidos
MFE,-98.23978,26.181295,US,Mc Allen Miller Intl,NA,airport,medium,-6,KMFE,Mcallen,Estados Unidos
CEF,-72.55383,42.183376,US,Westover Arb Metropolitan,NA,airport,medium,-5,KCEF,Chicopee Falls,Estados Unidos
LBB,-101.8223,33.65622,US,Lubbock Preston Smith Intl,NA,airport,large,-6,KLBB,Lubbock,Estados Unidos
ORD,-87.90488,41.976913,US,Chicago Ohare Intl,NA,airport,large,-6,KORD,Chicago,Estados Unidos
FAI,-147.8668,64.818214,US,Fairbanks Intl,NA,airport,large,-9,PAFA,Fairbanks,Estados Unidos
GKN,-145.45222,62.155277,US,Gulkana,NA,airport,medium,-9,PAGK,Gulkana,Estados Unidos
ART,-76.021385,43.990833,US,Watertown Intl,NA,airport,medium,-5,KART,Watertown,Estados Unidos
PSP,-116.508446,33.822975,US,Palm Springs Intl,NA,airport,medium,-8,KPSP,Palm Springs,Estados Unidos
AMA,-101.70513,35.218273,US,Rick Husband Amarillo Intl,NA,airport,large,-6,KAMA,Amarillo,Estados Unidos
FOD,-94.18972,42.5525,US,Fort Dodge Rgnl,NA,airport,medium,-6,KFOD,Fort Dodge,Estados Unidos
BAD,-93.666664,32.5,US,Barksdale Afb,NA,airport,large,-6,KBAD,Shreveport,Estados Unidos
FOE,-95.6625,38.9525,US,Forbes Fld,NA,airport,medium,-6,KFOE,Topeka,Estados Unidos
ILM,-77.91063,34.26705,US,Wilmington Intl,NA,airport,medium,-5,KILM,Wilmington,Estados Unidos
BTR,-91.156906,30.532537,US,Baton Rouge Metro Ryan Fld,NA,airport,large,-6,KBTR,Baton Rouge,Estados Unidos
TYR,-95.41012,32.351597,US,Tyler Pounds Rgnl,NA,airport,medium,-6,KTYR,Tyler,Estados Unidos
BWI,-76.66894,39.179527,US,Baltimore Washington Intl,NA,airport,large,-5,KBWI,Baltimore,Estados Unidos
LNY,-156.95049,20.790085,US,Lanai,NA,airport,medium,-10,PHNY,Lanai,Estados Unidos
AEX,-92.53958,31.321268,US,Alexandria Intl,NA,airport,medium,-6,KAEX,Alejandría,Estados Unidos
CDB,-162.71774,55.20457,US,Cold Bay,NA,airport,medium,-9,PACD,Cold Bay,Estados Unidos
TUL,-95.8901,36.189808,US,Tulsa Intl,NA,airport,large,-6,KTUL,Tulsa,Estados Unidos
SIT,-135.23334,57.04861,US,Sitka Rocky Gutierrez,NA,airport,medium,-9,PASI,Sitka,Estados Unidos
ISP,-73.09755,40.789314,US,Long Island Mac Arthur,NA,airport,medium,-5,KISP,Islip,Estados Unidos
MSP,-93.21092,44.883015,US,Minneapolis St Paul Intl,NA,airport,large,-6,KMSP,Minneapolis,Estados Unidos
ILG,-75.6075,39.678333,US,New Castle,NA,airport,medium,-5,KILG,Wilmington,Estados Unidos
DUT,-166.54224,53.89446,US,Unalaska,NA,airport,medium,-9,PADU,Unalaska,Estados Unidos
MSY,-90.25639,29.984564,US,Louis Armstrong New Orleans Intl,NA,airport,large,-6,KMSY,Nueva Orleáns,Estados Unidos
PWM,-70.31031,43.64749,US,Portland Intl Jetport,NA,airport,large,-5,KPWM,Portland,Estados Unidos
OKC,-97.59609,35.39563,US,Will Rogers World,NA,airport,large,-6,KOKC,Oklahoma City,Estados Unidos
ALB,-73.809555,42.745277,US,Albany Intl,NA,airport,medium,-5,KALB,Albany,Estados Unidos
VDZ,-146.23889,61.1325,US,Valdez Pioneer Fld,NA,airport,medium,-9,PAVD,Valdez,Estados Unidos
SNA,-117.860535,33.680202,US,John Wayne Arpt Orange Co,NA,airport,large,-8,KSNA,Santa Ana,Estados Unidos
CPR,-106.4625,42.90861,US,Natrona Co Intl,NA,airport,large,-7,KCPR,Casper,Estados Unidos
VPS,-86.54946,30.495913,US,Eglin Afb,NA,airport,large,-6,KVPS,Valparaíso,Estados Unidos
EYW,-81.75501,24.553574,US,Key West Intl,NA,airport,medium,-5,KEYW,Key West,Estados Unidos
CLT,-80.93584,35.219166,US,Charlotte Douglas Intl,NA,airport,large,-5,KCLT,Charlotte,Estados Unidos
LAS,-115.1486,36.086945,US,Mc Carran Intl,NA,airport,large,-8,KLAS,Las Vegas,Estados Unidos
MCO,-81.308304,28.432177,US,Orlando Intl,NA,airport,large,-5,KMCO,Orlando,Estados Unidos
FLO,-79.72444,34.18889,US,Florence Rgnl,NA,airport,medium,-5,KFLO,Florencia,Estados Unidos
GTF,-111.35636,47.481888,US,Great Falls Intl,NA,airport,medium,-7,KGTF,Great Falls,Estados Unidos
YNG,-80.66972,41.25611,US,Youngstown Warren Rgnl,NA,airport,medium,-5,KYNG,Youngstown,Estados Unidos
FBK,-147.7,64.833336,US,Ladd Aaf,NA,airport,medium,-9,PAFB,Fort Wainwright,Estados Unidos
BKK,100.752045,13.693062,TH,Suvarnabhumi Intl,AS,airport,large,7,VTBS,Bangkok,Tailandia
KDI,122.409546,-4.085501,ID,Wolter Monginsidi,AS,airport,small,8,WAWW,Kendari,Indonesia
SBG,95.333336,5.55,ID,Maimun Saleh,AS,airport,small,7,WITB,Sabang,Indonesia
MLG,112.71099,-7.930615,ID,Abdul Rachman Saleh,AS,airport,small,7,WARA,Malang,Indonesia
BDO,107.58178,-6.904648,ID,Husein Sastranegara,AS,airport,medium,7,WICC,Bandung,Indonesia
CBN,108.53333,-6.75,ID,Penggung,AS,airport,small,7,WICD,Cirebon,Indonesia
JOG,110.43706,-7.785572,ID,Adi Sutjipto,AS,airport,small,7,WARJ,Yogyakarta,Indonesia
CXP,109,-7.733333,ID,Tunggul Wulung,AS,airport,medium,7,WIHL,Cilacap,Indonesia
PCB,106.76667,-6.35,ID,Pondok Cabe,AS,airport,small,7,WIHP,Yakarta,Indonesia
SRG,110.37855,-6.979155,ID,Achmad Yani,AS,airport,small,7,WARS,Semarang,Indonesia
BTH,104.11528,1.123627,ID,Hang Nadim,AS,airport,medium,7,WIDD,Batam,Indonesia
TJQ,107.65,-2.75,ID,H As Hanandjoeddin,AS,airport,small,7,WIOD,Tanjung Pandan,Indonesia
PGK,106.13707,-2.164017,ID,Depati Amir,AS,airport,small,7,WIPK,Pangkal Pinang,Indonesia
TNJ,104.53611,0.919167,ID,Kijang,AS,airport,small,7,WIDN,Tanjung Pinang,Indonesia
SIQ,104.416664,-0.5,ID,Dabo,AS,airport,small,7,WIDS,Singkep,Indonesia
BDJ,114.75425,-3.43804,ID,Syamsudin Noor,AS,airport,small,8,WAOO,Banjarmasin,Indonesia
PKN,111.666664,-2.7,ID,Iskandar,AS,airport,small,7,WAOI,Pangkalan Bun,Indonesia
PKY,113.945786,-2.223958,ID,Tjilik Riwut,AS,airport,small,7,WAOP,Palangkaraya,Indonesia
MOF,122.25,-8.633333,ID,Wai Oti,AS,airport,small,8,WATC,Maumere,Indonesia
ENE,121.65,-8.833333,ID,H Hasan Aroeboesman,AS,airport,small,8,WATE,Ende,Indonesia
RTG,120.47835,-8.596921,ID,Satar Tacik,AS,airport,small,8,WATG,Ruteng,Indonesia
KOE,123.66725,-10.168536,ID,El Tari,AS,airport,small,8,WATT,Kupang,Indonesia
LBJ,119.88928,-8.486215,ID,Mutiara Ii,AS,airport,small,8,WATO,Labuhan Bajo,Indonesia
BPN,116.90082,-1.260623,ID,Sepinggan,AS,airport,medium,8,WALL,Balikpapan,Indonesia
TRK,117.56528,3.327222,ID,Juwata,AS,airport,small,8,WALR,Taraken,Indonesia
SRI,117.15786,-0.483589,ID,Temindung,AS,airport,small,8,WALS,Samarinda,Indonesia
AMI,116.10237,-8.563165,ID,Selaparang,AS,airport,small,8,WADA,Mataram,Indonesia
BMU,118.916664,-8.5,ID,Muhammad Salahuddin,AS,airport,small,8,WADB,Bima,Indonesia
WGP,120.3,-9.666667,ID,Mau Hau,AS,airport,small,8,WADW,Waingapu,Indonesia
SUB,112.77724,-7.38387,ID,Juanda,AS,airport,large,7,WARR,Surabaya,Indonesia
SOC,110.75667,-7.51583,ID,Adi Sumarmo Wiryokusumo,AS,airport,small,7,WARQ,Solo City,Indonesia
CNX,98.96841,18.769573,TH,Chiang Mai Intl,AS,airport,large,7,VTCC,Chiang Mai,Tailandia
CEI,99.878815,19.954609,TH,Chiang Rai Intl,AS,airport,medium,7,VTCT,Chiang Rai,Tailandia
NST,99.95,8.466667,TH,Nakhon Si Thammarat,AS,airport,medium,7,VTSF,Nakhon Si Thammarat,Tailandia
DPS,115.1675,-8.748056,ID,Bali Ngurah Rai,AS,airport,large,8,WADD,Denpasar,Indonesia
NAK,102.31411,14.950625,TH,Nakhon Ratchasima,AS,airport,medium,7,VTUQ,Nakhon Ratchasima,Tailandia
KOP,104.75,17.4,TH,Nakhon Phanom,AS,airport,medium,7,VTUW,Nakhon Phanom,Tailandia
UBP,104.87068,15.246491,TH,Ubon Ratchathani,AS,airport,medium,7,VTUU,Ubon Ratchathani,Tailandia
KKC,102.78749,16.46467,TH,Khon Kaen,AS,airport,medium,7,VTUK,Khon Kaen,Tailandia
THS,99.82222,17.223057,TH,Sukhothai,AS,airport,medium,7,VTPO,Sukhothai,Tailandia
ATH,23.946486,37.93635,GR,Eleftherios Venizelos Intl,EU,airport,large,2,LGAV,Atenas,Grecia
NGO,136.80528,34.858334,JP,Chubu Centrair Intl,AS,airport,large,9,RJGG,Nagoya,Japón
UKB,135.2284,34.6373,JP,Kobe,AS,airport,medium,9,RJBE,Kobe,Japón
PUW,-117.105,46.74472,US,Pullman-Moscow Rgnl,NA,airport,medium,-8,KPUW,Pullman,Estados Unidos
LWS,-117.01444,46.37472,US,Lewiston Nez Perce Co,NA,airport,medium,-8,KLWS,Lewiston,Estados Unidos
ELM,-76.89586,42.16304,US,Elmira Corning Rgnl,NA,airport,medium,-5,KELM,Elmira,Estados Unidos
ITH,-76.46359,42.49034,US,Ithaca Tompkins Rgnl,NA,airport,medium,-5,KITH,Ithaca,Estados Unidos
MRY,-121.850815,36.587296,US,Monterey Peninsula,NA,airport,medium,-8,KMRY,Monterey,Estados Unidos
SBA,-119.83648,34.432835,US,Santa Barbara Muni,NA,airport,medium,-8,KSBA,Santa Bárbara,Estados Unidos
DAB,-81.06083,29.185192,US,Daytona Beach Intl,NA,airport,medium,-5,KDAB,Daytona Beach,Estados Unidos
LPX,21.1,56.516666,LV,Liepaja Intl,EU,airport,medium,2,EVLA,Liepaja,Letonia
RIX,23.979807,56.92208,LV,Riga Intl,EU,airport,large,2,EVRA,Riga,Letonia
SQQ,23.39311,55.89529,LT,Siauliai Intl,EU,airport,medium,2,EYSA,Siauliai,Lituania
HLJ,23.558056,56.070556,LT,Barysiai,EU,airport,medium,2,EYSB,Barysiai,Lituania
KUN,23.916668,54.9,LT,Kaunas Intl,EU,airport,medium,2,EYKA,Kaunas,Lituania
PLQ,21.083332,55.95,LT,Palanga Intl,EU,airport,medium,2,EYPA,Palanga,Lituania
VNO,25.279606,54.643078,LT,Vilnius Intl,EU,airport,large,2,EYVI,Vilnius,Lituania
PNV,24.383333,55.733334,LT,Pajuostis,EU,airport,medium,2,EYPP,Panevezys,Lituania
EVN,44.39805,40.15272,AM,Zvartnots,AS,airport,large,4,UDYZ,Yerevan,Armenia
LWN,43.833332,40.716667,AM,Gyumri,AS,airport,medium,4,UDSG,Gyumri,Armenia
ASA,42.638332,13.07,ER,Assab Intl,AF,airport,medium,3,HHSB,Assab,Eritrea
ASM,38.91028,15.291111,ER,Asmara Intl,AF,airport,medium,3,HHAS,Asmara,Eritrea
MSW,39.441113,15.603333,ER,Massawa Intl,AF,airport,medium,3,HHMS,Massawa,Eritrea
GZA,34.276111,31.246389,PS,Yasser Arafat Intl,AS,closed,null,2,LVGZ,Gaza,Palestina
RIY,49.373684,14.666999,YE,Riyan,AS,airport,medium,3,OYRN,Mukalla,Yemen
BUS,41.600555,41.610832,GE,Batumi,AS,airport,medium,2,UGSB,Batumi,Georgia
KUT,42.7,42.25,GE,Kopitnari,AS,airport,medium,4,UGKO,Kutaisi,Georgia
TBS,44.958958,41.674065,GE,Tbilisi,AS,airport,large,4,UGTB,Tbilisi,Georgia
TAI,44.134346,13.685553,YE,Taiz Intl,AS,airport,medium,3,OYTZ,Taiz,Yemen
HOD,42.970478,14.755638,YE,Hodeidah Intl,AS,airport,medium,3,OYHD,Hodeidah,Yemen
ADE,45.037537,12.826116,YE,Aden Intl,AS,airport,medium,3,OYAA,Aden,Yemen
AXK,46.3,13.866667,YE,Ataq,AS,airport,medium,3,OYAT,Ataq,Yemen
AAY,52.173256,16.19596,YE,Al Ghaidah Intl,AS,airport,medium,3,OYGD,Al Ghaidah Intl,Yemen
SAH,44.22511,15.473598,YE,Sanaa Intl,AS,airport,medium,3,OYSN,Sanaa,Yemen
FMM,10.239444,47.98861,DE,Allgau,EU,airport,medium,1,EDJA,Memmingen,Alemania
BHN,45.733334,14.783333,YE,Beihan,AS,airport,medium,3,OYBN,Beihan,Yemen
SCT,53.909245,12.627546,YE,Socotra Intl,AS,airport,medium,3,OYSQ,Socotra,Yemen
NAV,34.716667,38.63333,TR,Kapadokya,AS,airport,large,2,LTAZ,Nevsehir,Pavo
EZE,-58.539833,-34.81273,AR,Ministro Pistarini,SA,airport,large,-3,SAEZ,Buenos Aires,Argentina
EBL,43.963055,36.2375,IQ,Erbil Intl,AS,airport,medium,3,ORER,Erbil,Irak
EMD,148.1744,-23.56861,AU,Emerald,OC,airport,medium,10,YEML,Esmeralda,Australia
KIX,135.24397,34.43533,JP,Kansai,AS,airport,large,9,RJBB,Osaka,Japón
TAG,123.853615,9.657587,PH,Tagbilaran,AS,airport,medium,8,RPVT,Tagbilaran,Filipinas
JAV,-51.05991,69.24186,GL,Ilulissat,NA,airport,small,-3,BGJN,Ilulissat,Groenlandia
JCH,-51,68.833336,GL,Qasigiannguit,NA,heliport,null,-3,BGCH,Qasigiannguit,Groenlandia
JEG,-52.75,68.7,GL,Aasiaat,NA,airport,medium,-3,BGEM,Aasiaat,Groenlandia
PMI,2.730388,39.547653,ES,Son Sant Joan,EU,airport,large,1,LEPA,Palma de Mallorca,España
DRW,130.87752,-12.407805,AU,Darwin Intl,OC,airport,medium,9.5,YPDN,Darwin,Australia
URT,99.143196,9.133865,TH,Surat Thani,AS,airport,medium,7,VTSB,Surat Thani,Tailandia
NYU,94.92832,21.175343,MM,Bagan Intl,AS,airport,small,6.5,VYBR,Nyuang U,Birmania
MPH,121.9521,11.925263,PH,Godofredo P,AS,airport,medium,8,RPXE,Caticlan,Filipinas
NSB,-79.25,25.767,BS,Bimini North Seaplane Base,NA,seaplanes,null,-5,\\N,Bimini,Bahamas
GZM,14.272778,36.027222,MT,Xewkija Heliport,EU,heliport,null,1,LMMG,Gozo,Malta
HVN,-72.888336,41.265278,US,Tweed-New Haven Airport,NA,airport,medium,-5,KHVN,New Haven,Estados Unidos
AVL,-82.537315,35.43508,US,Asheville Regional Airport,NA,airport,large,-5,KAVL,Asheville,Estados Unidos
GSO,-79.9373,36.105324,US,Piedmont Triad,NA,airport,large,-5,KGSO,Greensboro,Estados Unidos
FSD,-96.73115,43.580296,US,Sioux Falls,NA,airport,medium,-6,KFSD,Sioux Falls,Estados Unidos
AYQ,130.97658,-25.190878,AU,Ayers Rock,OC,airport,medium,9.5,YAYE,Uluru,Australia
MHT,-71.43844,42.92786,US,Manchester Regional Airport,NA,airport,large,-5,KMHT,Manchester NH,Estados Unidos
APF,-81.775276,26.152779,US,Naples Muni,NA,airport,medium,-5,KAPF,Nápoles,Estados Unidos
RDN,103.00694,5.765278,MY,Redang,AS,airport,small,8,WMPR,Redang,Malasia
SDF,-85.74179,38.186375,US,Louisville International Airport,NA,airport,large,-5,KSDF,Louisville,Estados Unidos
CHO,-78.44928,38.139416,US,Charlottesville-Albemarle,NA,airport,medium,-5,KCHO,Charlottesville VA,Estados Unidos
ROA,-79.97038,37.32051,US,Roanoke Regional,NA,airport,large,-5,KROA,Roanoke VA,Estados Unidos
LEX,-84.59792,38.03762,US,Blue Grass,NA,airport,large,-5,KLEX,Lexington KY,Estados Unidos
EVV,-87.52796,38.046165,US,Evansville Regional,NA,airport,medium,-6,KEVV,Evansville,Estados Unidos
ABQ,-106.617195,35.049625,US,Albuquerque International Sunport,NA,airport,large,-7,KABQ,Albuquerque,Estados Unidos
BZN,-111.16033,45.777687,US,Gallatin Field,NA,airport,medium,-7,KBZN,Bozeman,Estados Unidos
BIL,-108.53723,45.803417,US,Billings Logan International Airport,NA,airport,large,-7,KBIL,Billings,Estados Unidos
BTM,-112.49389,45.95111,US,Bert Mooney Airport,NA,airport,medium,-7,KBTM,Butte,Estados Unidos
TVC,-85.58035,44.744083,US,Cherry Capital Airport,NA,airport,medium,-5,KTVC,Traverse City,Estados Unidos
FRS,-89.88333,16.916668,GT,Mundo Maya International,NA,airport,medium,-6,MGTK,Flores,Guatemala
BHB,-68.361664,44.44889,US,Hancock County - Bar Harbor,NA,airport,medium,-5,KBHB,Bar Harbor,Estados Unidos
JAC,-110.73613,43.602806,US,Jackson Hole Airport,NA,airport,medium,-7,KJAC,Jacksn Agujero,Estados Unidos
RFD,-89.222115,42.30364,US,Chicago Rockford International Airport,NA,airport,large,-6,KRFD,Rockford,Estados Unidos
DME,37.899494,55.414566,RU,Domododevo,EU,airport,large,4,UUDD,Moscú,Rusia
SYX,109.409706,18.31063,CN,Phoenix International,AS,airport,large,8,ZJSY,Sanya,China
MFN,167.91112,-44.669445,NZ,Milford Sound Airport,OC,airport,small,12,NZMF,Milford Sound,Nueva Zelanda
TSS,-73.971944,40.7425,US,East 34th Street Heliport,NA,heliport,null,-5,NONE,Nueva York,Estados Unidos
LJG,100.25,26.683332,CN,Lijiang Airport,AS,airport,medium,8,ZPLJ,Lijiang,China
GSP,-82.21706,34.890568,US,Greenville-Spartanburg International,NA,airport,large,-5,KGSP,Greenville,Estados Unidos
BMI,-88.91483,40.48401,US,Central Illinois Rgnl,NA,airport,large,-6,KBMI,Bloomington,Estados Unidos
GPT,-89.07203,30.413284,US,Gulfport-Biloxi,NA,airport,large,-6,KGPT,Gulfport,Estados Unidos
AZO,-85.55656,42.239964,US,Kalamazoo,NA,airport,medium,-5,KAZO,Kalamazoo,Estados Unidos
TOL,-83.8069,41.5925,US,Toledo,NA,airport,large,-5,KTOL,Toledo,Estados Unidos
FWA,-85.18771,40.98666,US,Fort Wayne,NA,airport,large,-5,KFWA,Fort Wayne,Estados Unidos
DEC,-88.868614,39.834167,US,Decatur,NA,airport,medium,-6,KDEC,Decatur,Estados Unidos
CID,-91.7003,41.889423,US,Cedar Rapids,NA,airport,large,-6,KCID,Cedar Rapids,Estados Unidos
LSE,-91.264336,43.875244,US,La Crosse Municipal,NA,airport,medium,-6,KLSE,La Crosse,Estados Unidos
PIA,-89.69012,40.66643,US,Peoria Regional,NA,airport,large,-6,KPIA,Peoria,Estados Unidos
ATW,-88.50994,44.26011,US,Appleton,NA,airport,small,-6,KATW,Appleton,Estados Unidos
RST,-92.48977,43.910793,US,Rochester,NA,airport,large,-6,KRST,Rochester,Estados Unidos
CMI,-88.26905,40.039665,US,Champaign,NA,airport,medium,-6,KCMI,Champaign,Estados Unidos
MHK,-96.66889,39.142223,US,Manhattan Reigonal,NA,airport,medium,-6,KMHK,Manhattan,Estados Unidos
KGC,137.52332,-35.709305,AU,Kingscote Airport,OC,airport,medium,9.5,YKSC,Kingscote,Australia
HVB,152.88521,-25.319868,AU,Hervey Bay Airport,OC,airport,medium,10,YHBA,Hervey Bay,Australia
BSL,7.532604,47.59961,FR,EuroAirport Basel-Mulhouse-Freiburg,EU,airport,medium,1,\\N,Basilea,Suiza
DLU,100.32316,25.65135,CN,Dali,AS,airport,medium,8,ZPDL,Dalí,China
JHG,100.76646,21.973421,CN,Jinghong,AS,airport,medium,8,\\N,Jinghong,China
MZV,114.8,4.033333,MY,Mulu,AS,airport,medium,8,\\N,Mulu,Malasia
SSH,34.385254,27.979357,EG,Sharm El Sheikh Intl,AS,airport,medium,2,HESH,Sharm El Sheikh,Egipto
NBO,36.92578,-1.319167,KE,Jomo Kenyatta International,AF,airport,large,3,HKJK,Nairobi,Kenia
SEU,34.821545,-2.4567,TZ,Seronera,AF,airport,small,3,HTSN,Seronera,Tanzania
FTE,-72.053696,-50.284225,AR,El Calafate,SA,airport,medium,-3,SAWC,El Calafate,Argentina
ARM,151.61493,-30.532297,AU,Armidale,OC,airport,medium,10,YARM,Armidale,Australia
GJT,-108.528336,39.122665,US,Grand Junction Regional,NA,airport,medium,-7,KGJT,Grand Junction,Estados Unidos
SRQ,-82.55328,27.38748,US,Sarasota Bradenton Intl,NA,airport,large,-5,KSRQ,Sarasota,Estados Unidos
BDA,-64.70115,32.35994,BM,Bermuda Intl,NA,airport,medium,-4,TXKF,Bermuda,Bermuda
MLI,-90.50611,41.453896,US,Quad City Intl,NA,airport,large,-6,KMLI,Moline,Estados Unidos
PFN,-85.68309,30.207085,US,Panama City Bay Co Intl,NA,airport,medium,-6,KPFN,Ciudad de Panamá,Estados Unidos
HIR,160.04819,-9.428592,SB,Honiara International,OC,airport,medium,11,AGGH,Honiara,Islas Salomón
PPT,-149.60938,-17.55963,PF,Faa\\\\'a International,OC,airport,medium,-10,NTAA,Papeete,Polinesia francés
INU,166.91667,-0.533333,NR,Nauru Intl,OC,airport,medium,12,ANYN,Nauru,Nauru
FUN,179.20833,-8.516667,TV,Funafuti International,OC,airport,medium,12,NGFU,Funafuti,Tuvalu
OVB,82.667,55.00901,RU,Tolmachevo,AS,airport,medium,7,UNNT,Novosibirsk,Rusia
XKH,103.36667,19.3,LA,Xieng Khouang,AS,airport,small,7,VLXK,Phon Savan,Laos
HUI,107.700874,16.398224,VN,Phu Bai,AS,airport,medium,7,\\N,Matiz,Vietnam
BIS,-100.75821,46.77448,US,Bismarck Municipal Airport,NA,airport,medium,-6,KBIS,Bismarck,Estados Unidos
INC,106.35,38.35,CN,Yinchuan,AS,airport,medium,8,ZLIC,Yinchuan,China
HGN,97.97523,19.29968,TH,Mae Hong Son,AS,airport,medium,7,VTCH,Mae Hong Son,Tailandia
RAP,-103.06118,44.037582,US,Rapid City Regional Airport,NA,airport,medium,-7,KRAP,Rapid City,Estados Unidos
FNT,-83.73891,42.973812,US,Bishop International,NA,airport,medium,-5,KFNT,Pedernal,Estados Unidos
DVO,125.6447,7.130696,PH,Francisco Bangoy International,AS,airport,large,8,RPMD,Davao,Filipinas
FNC,-16.775635,32.693123,PT,Madeira,EU,airport,medium,0,LPMA,Funchal,Portugal
STM,-54.78639,-2.424886,BR,Santarem,SA,airport,medium,-4,SBSN,Santarem,Brasil
KOS,103.63908,10.580739,KH,Sihanoukville,AS,airport,small,7,VDSV,Sihanoukville,Camboya
YOA,-110.61444,64.69945,CA,Ekati,NA,airport,medium,-7,CYOA,Ekati,Canadá
NPE,176.87225,-39.46667,NZ,Napier,OC,airport,medium,12,NZNR,NAPIER,Nueva Zelanda
